asof,ticker,score,pullback_1y,pullback_all,range_pos_1y,trend_health_5y,mom_12_1,mom_6_1,mom_3,vol_1y,ret_5d,ret_21d,accel,d_sma200,d_sma50,sma50_above_200,rsi_14,recovery_rate,frac_above_50dma_1y,sharpe_1y,dd_from_52wh,price,mom_2y,below_52wh,new_52wh,sharpe_12m,mean_ret_12m,vol_12m,best_month_24m,worst_month_24m,tail_ratio_24m,trend_r2_12m,max_below_200_streak,mom_3y,pullback_3y,mom_5y,pullback_5y,beta_2y,excess_5y_logret,ret__hold_forever,ret__fixed_1y,ret__fixed_3y,ret__fixed_5y,days__hold_forever
1997-01-31,MITK,5.218019800263672,-0.6595744680851063,-0.6595744680851063,0.11428571428571428,0.790273556231003,-0.3142857142857143,-0.5932203389830508,-0.3846153846153846,0.9696503326200825,0.06666666666666665,0.33333333333333326,-0.2666666666666666,-0.40827034648544946,-0.027798875892450225,0.0,49.69819907232194,0.8333333333333334,0.4523809523809524,0.3820886881581668,0.6595744680851063,2.0,1.1333333333333333,1.9375,0.0,0.3820886881581668,0.37049242356293743,0.9696503326200825,0.9285714285714286,-0.375,2.4761904761904763,0.00552619467810711,63,,,,,,,6.679999828338623,-0.421875,2.0625,-0.19499999284744263,7605
1997-02-28,BOOM,5.704915550865173,-0.42105255497074556,-0.42105255497074556,0.49206355423852643,1.0,2.9285720743743062,0.9642860371871531,0.33333359119405626,0.7630376200688617,-0.24137909280356717,-0.20000009282983156,-0.04137899997373562,0.32537612704014096,-0.16317986282366947,1.0,37.24223630784869,0.8,0.9444444444444444,1.8828049680770464,0.42105255497074556,4.931212425231934,4.67741914232503,0.7272724987144035,0.0,1.8828049680770464,1.4366510218953386,0.7630376200688617,0.4772728371565369,-0.2777779287933483,1.7181812796638787,0.9469278582285736,0,,,,,,,0.4864498406517739,-0.20454557761532122,-0.8409090986009575,-0.6727273030552041,7586
1997-03-31,ALKS,6.438179513839017,-0.5274261603375527,-0.5274261603375527,0.2469879518072289,0.9972826086956522,1.8028169014084505,0.5920000000000001,-0.4226804123711341,0.8265151058919749,-0.31288343558282206,-0.4371859296482412,0.12430249406541916,-0.1762131548461836,-0.40206075489829696,1.0,23.23778992273826,0.8571428571428571,0.7817460317460317,0.9733227229059759,0.5274261603375527,7.0,3.8695652173913047,1.1160714285714284,0.0,0.9733227229059759,0.804465933389698,0.8265151058919749,1.225806451612903,-0.4371859296482412,2.8038561364479047,0.7392596933970936,1,,,,,,,4.057143075125558,0.7321428571428572,6.379464285714286,2.567142759050642,7566
1997-04-30,ALKS,6.50185333693007,-0.6286919831223629,-0.6286919831223629,0.06875,0.941025641025641,0.2696629213483146,0.03669724770642202,-0.48538011695906436,0.8697061940238796,-0.011235955056179803,-0.22123893805309736,0.21000298299691755,-0.35561820378574305,-0.43064182194616973,1.0,35.723105157098956,0.8571428571428571,0.7222222222222222,0.42882181589966056,0.6286919831223629,5.5,2.52,1.6931818181818183,0.0,0.42882181589966056,0.3729489894205026,0.8697061940238796,1.225806451612903,-0.4371859296482412,2.8038561364479047,0.334929436675681,23,,,,,,,5.436363913796165,1.1704545454545454,3.7613636363636367,3.781818043101918,7544
1997-05-30,BOOM,5.216818359041468,-0.44078927627076747,-0.44078927627076747,0.43220363550561575,0.9391727493917275,0.47619019157901654,-0.060605843768634426,-0.034090695916318525,0.7758248987567185,0.0,0.3709679931886356,-0.3709679931886356,0.09685411018447776,0.15281623268820987,0.0,62.66241407085346,0.8,0.746031746031746,1.2937935101266747,0.44078927627076747,4.76310396194458,4.483871972754542,0.7882346628320305,0.0,1.2937935101266747,1.0037572190061268,0.7758248987567185,0.4772728371565369,-0.2777779287933483,1.7181812796638787,0.5755720025403361,25,,,,,,,0.5389124365686775,-0.20000024026542118,-0.835294161960718,-0.694117666786499,7523
1997-06-30,ALKS,4.953170208624278,-0.510548523206751,-0.510548523206751,0.24375,0.8495370370370371,0.26168224299065423,-0.27419354838709675,0.026548672566371723,0.8421948807179407,-0.04132231404958675,-0.14074074074074072,0.09941842669115397,-0.17964675306306466,-0.017864702396071408,0.0,41.252159056075875,0.8571428571428571,0.6785714285714286,0.5234455482456541,0.510548523206751,7.25,2.411764705882353,1.043103448275862,0.0,0.5234455482456541,0.44084316106708576,0.8421948807179407,0.6460176991150441,-0.4371859296482412,1.477672668090733,0.15351461638856123,65,,,,,,,3.8827588311557113,0.23275862068965525,4.586206896551724,1.7613793734846444,7502
1997-07-31,BOOM,5.211416942776095,-0.42763161135853067,-0.42763161135853067,0.374999953975583,0.9449339207048458,0.9400000255282106,-0.08490569975871831,0.3593749896125442,0.7221427317922586,0.011628102568811416,-0.10309282601147418,0.1147209285802856,0.02188375955656241,-0.0186126326989422,1.0,45.635190575331904,0.8,0.7380952380952381,1.1253813803814452,0.42763161135853067,4.8751749992370605,5.214284840552409,0.7471265357150927,0.0,1.1253813803814452,0.8126859843367998,0.7221427317922586,0.4772728371565369,-0.2000001914615387,2.386361901300077,0.36222706642564817,25,,,,,,,0.5035357550966193,-0.2643678104707333,-0.862068958350185,-0.6873563121143688,7480
1997-08-29,BOOM,5.0134842757972296,-0.46052610953662265,-0.46052610953662265,0.30693089744183283,0.9031578947368422,0.4736846348178634,0.02439022365401522,-0.04651102502319304,0.7188050892681511,0.02180718721661834,-0.02380950451383157,0.04561669173044991,-0.05241309178431508,-0.053390778498417335,1.0,49.41812059107545,0.8,0.6547619047619048,0.8608458861231119,0.46052610953662265,4.59499454498291,4.2903237051967125,0.8536578278905342,0.0,0.8608458861231119,0.6187804040208441,0.7188050892681511,0.4772728371565369,-0.2000001914615387,2.386361901300077,0.1863205179497539,25,,,,,,,0.595214064336461,-0.41463437287070426,-0.8780488039000448,-0.7590244003934248,7459
1997-09-30,BOOM,4.372571284328373,-0.3815790004048685,-0.3815790004048685,0.4081631492365784,0.8850806451612904,0.4385969338532032,0.10810839092607938,-0.03092790921150812,0.7131367200509074,0.0329667308581012,0.14634092683140443,-0.11337419597330323,0.0678631033670467,0.12262239861909885,0.0,69.39047640024542,0.8,0.6150793650793651,1.0547540713711727,0.3815790004048685,5.267430305480957,4.2222191756472345,0.6170214152732216,0.0,1.0547540713711727,0.7521838589179788,0.7131367200509074,0.4772728371565369,-0.2000001914615387,2.386361901300077,0.062446235318325494,32,,,,,,,0.39157036706853376,-0.5106382034946131,-0.872340415179256,-0.8085105265854604,7438
1997-10-31,BOOM,5.099931388294974,-0.5296052219073246,-0.5296052219073246,0.10555552062497604,0.8670520231213873,0.5476193724300416,0.4772728649937952,-0.08333334242457535,0.7298344584590974,0.04379585528645813,-0.2666666259378999,0.31046248122435804,-0.18202748341541475,-0.15805591519881246,0.0,33.06720866631926,0.8,0.5753968253968254,0.5334334798962758,0.5296052219073246,4.006609916687012,2.2499998549533715,1.1258739394487574,0.0,0.5334334798962758,0.38931813492405026,0.7298344584590974,0.4772728371565369,-0.23936157019144888,1.993940952070122,0.00021819218952046082,32,,,,,,,0.8294768086050888,-0.3986016016718893,-0.8881119034045941,-0.7504895137977285,7415
